100.0,27.27272727272727,42.857142857142854,1,0.9115474224090576
0.0,0.0,0.0,0,0.32152795791625977
10.0,12.5,11.11111111111111,1,0.28264403343200684
10.0,16.666666666666664,12.499999999999998,1,0.3619232177734375
0,0,0.0,0,0.5674905776977539
0,0,0.0,0,1.314941167831421
60.0,1.8072289156626504,3.508771929824561,1,2.6114861965179443
0,0,0.0,0,0.5398409366607666
0,0,0.0,0,0.560659646987915
60.0,2.3622047244094486,4.545454545454544,1,2.971090078353882
0,0,0.0,0,1.7197215557098389
0,0,0.0,0,2.26924204826355
60.0,6.976744186046512,12.499999999999998,1,1.0260069370269775
0,0,0.0,0,1.9974486827850342
60.0,6.976744186046512,12.499999999999998,1,0.9926509857177734
0,0,0.0,0,2.182615041732788
0,0,0.0,0,1.5606107711791992
0,0,0.0,0,3.0381064414978027
0,0,0.0,0,3.3718583583831787
0.0,0.0,0.0,0,2.1395046710968018
0,0,0.0,0,0.2835078239440918
0,0,0.0,0,0.30644941329956055
0.0,0.0,0.0,0,0.5824389457702637
0,0,0.0,0,0.5727248191833496
0,0,0.0,0,0.3155946731567383
0,0,0.0,0,0.9318554401397705
0,0,0.0,0,0.9288992881774902
0.0,0.0,0.0,0,0.6297452449798584
0.0,0.0,0.0,0,3.8012173175811768
0.0,0.0,0.0,0,3.9128122329711914
20.0,2.5316455696202533,4.49438202247191,1,2.4108805656433105
30.0,50.0,37.5,1,0.36482787132263184
