0.0,0.0,0.0,0,22.22222222222222,50.0,30.769230769230766,1,11.11111111111111,50.0,18.18181818181818,1
37.5,100.0,54.54545454545455,1,62.5,100.0,76.92307692307692,1,62.5,100.0,76.92307692307692,1
37.5,100.0,54.54545454545455,1,62.5,100.0,76.92307692307692,1,62.5,100.0,76.92307692307692,1
37.5,100.0,54.54545454545455,1,62.5,100.0,76.92307692307692,1,62.5,100.0,76.92307692307692,1
0.0,0.0,0.0,0,10.0,25.0,14.285714285714286,1,0.0,0.0,0.0,0
0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
0.0,0.0,0.0,0,28.57142857142857,50.0,36.36363636363636,1,0.0,0.0,0.0,0
0.0,0.0,0.0,0,28.57142857142857,50.0,36.36363636363636,1,0.0,0.0,0.0,0
0.0,0.0,0.0,0,11.11111111111111,25.0,15.384615384615383,1,0.0,0.0,0.0,0
33.33333333333333,100.0,50.0,1,66.66666666666666,100.0,80.0,1,33.33333333333333,100.0,50.0,1
28.57142857142857,22.22222222222222,24.999999999999996,1,85.71428571428571,55.55555555555556,67.41573033707864,1,28.57142857142857,22.22222222222222,24.999999999999996,1
25.0,33.33333333333333,28.57142857142857,1,37.5,50.0,42.857142857142854,1,25.0,50.0,33.333333333333336,1
0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
0.0,0.0,0.0,0,25.0,50.0,33.333333333333336,1,0.0,0.0,0.0,0
42.857142857142854,50.0,46.153846153846146,1,71.42857142857143,83.33333333333334,76.92307692307693,1,57.14285714285714,50.0,53.33333333333333,1
0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
33.33333333333333,11.11111111111111,16.666666666666664,1,33.33333333333333,11.11111111111111,16.666666666666664,1,33.33333333333333,11.11111111111111,16.666666666666664,1
0.0,0.0,0.0,0,22.22222222222222,50.0,30.769230769230766,1,0.0,0.0,0.0,0
30.0,42.857142857142854,35.29411764705882,1,60.0,42.857142857142854,49.99999999999999,1,40.0,42.857142857142854,41.37931034482758,1
0.0,0.0,0.0,0,60.0,50.0,54.54545454545455,1,0.0,0.0,0.0,0
10.0,50.0,16.666666666666668,1,60.0,100.0,75.0,1,40.0,100.0,57.142857142857146,1
16.666666666666664,33.33333333333333,22.22222222222222,1,16.666666666666664,33.33333333333333,22.22222222222222,1,16.666666666666664,33.33333333333333,22.22222222222222,1
0.0,0.0,0.0,0,20.0,100.0,33.333333333333336,1,20.0,50.0,28.571428571428573,1
14.285714285714285,33.33333333333333,19.999999999999996,1,28.57142857142857,66.66666666666666,39.99999999999999,1,14.285714285714285,33.33333333333333,19.999999999999996,1
50.0,33.33333333333333,40.0,1,50.0,33.33333333333333,40.0,1,50.0,33.33333333333333,40.0,1
12.5,33.33333333333333,18.181818181818183,1,37.5,100.0,54.54545454545455,1,25.0,66.66666666666666,36.36363636363637,1
0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
11.11111111111111,33.33333333333333,16.666666666666664,1,55.55555555555556,66.66666666666666,60.60606060606061,1,22.22222222222222,66.66666666666666,33.33333333333333,1
11.11111111111111,33.33333333333333,16.666666666666664,1,55.55555555555556,66.66666666666666,60.60606060606061,1,22.22222222222222,66.66666666666666,33.33333333333333,1
0.0,0.0,0.0,0,22.22222222222222,33.33333333333333,26.666666666666664,1,11.11111111111111,16.666666666666664,13.333333333333332,1
0.0,0.0,0.0,0,42.857142857142854,66.66666666666666,52.17391304347825,1,0.0,0.0,0.0,0
0.0,0.0,0.0,0,10.0,25.0,14.285714285714286,1,10.0,25.0,14.285714285714286,1
0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
10.0,50.0,16.666666666666668,1,40.0,50.0,44.44444444444444,1,20.0,50.0,28.571428571428573,1
0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
12.5,12.5,12.5,1,50.0,37.5,42.857142857142854,1,25.0,25.0,25.0,1
0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
0.0,0.0,0.0,0,12.5,33.33333333333333,18.181818181818183,1,12.5,33.33333333333333,18.181818181818183,1
10.0,33.33333333333333,15.384615384615383,1,60.0,100.0,75.0,1,30.0,66.66666666666666,41.37931034482759,1
0.0,0.0,0.0,0,66.66666666666666,33.33333333333333,44.44444444444444,1,0.0,0.0,0.0,0
0.0,0.0,0.0,0,60.0,66.66666666666666,63.1578947368421,1,0.0,0.0,0.0,0
14.285714285714285,33.33333333333333,19.999999999999996,1,57.14285714285714,100.0,72.72727272727272,1,28.57142857142857,33.33333333333333,30.769230769230766,1
10.0,33.33333333333333,15.384615384615383,1,10.0,33.33333333333333,15.384615384615383,1,10.0,33.33333333333333,15.384615384615383,1
66.66666666666666,33.33333333333333,44.44444444444444,1,66.66666666666666,33.33333333333333,44.44444444444444,1,66.66666666666666,33.33333333333333,44.44444444444444,1
25.0,14.285714285714285,18.18181818181818,1,25.0,14.285714285714285,18.18181818181818,1,25.0,14.285714285714285,18.18181818181818,1
33.33333333333333,11.11111111111111,16.666666666666664,1,33.33333333333333,11.11111111111111,16.666666666666664,1,33.33333333333333,11.11111111111111,16.666666666666664,1
25.0,33.33333333333333,28.57142857142857,1,50.0,33.33333333333333,40.0,1,50.0,33.33333333333333,40.0,1
0.0,0.0,0.0,0,66.66666666666666,40.0,49.99999999999999,1,44.44444444444444,40.0,42.10526315789474,1
0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
0.0,0.0,0.0,0,11.11111111111111,33.33333333333333,16.666666666666664,1,0.0,0.0,0.0,0
0.0,0.0,0.0,0,11.11111111111111,20.0,14.285714285714286,1,11.11111111111111,20.0,14.285714285714286,1
0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
0.0,0.0,0.0,0,10.0,33.33333333333333,15.384615384615383,1,10.0,33.33333333333333,15.384615384615383,1
0.0,0.0,0.0,0,25.0,33.33333333333333,28.57142857142857,1,12.5,16.666666666666664,14.285714285714285,1
10.0,33.33333333333333,15.384615384615383,1,10.0,66.66666666666666,17.391304347826086,1,10.0,66.66666666666666,17.391304347826086,1
33.33333333333333,50.0,40.0,1,88.88888888888889,83.33333333333334,86.0215053763441,1,33.33333333333333,66.66666666666666,44.44444444444444,1
33.33333333333333,42.857142857142854,37.5,1,88.88888888888889,71.42857142857143,79.20792079207921,1,33.33333333333333,57.14285714285714,42.10526315789473,1
10.0,33.33333333333333,15.384615384615383,1,30.0,66.66666666666666,41.37931034482759,1,10.0,33.33333333333333,15.384615384615383,1
33.33333333333333,42.857142857142854,37.5,1,88.88888888888889,71.42857142857143,79.20792079207921,1,33.33333333333333,57.14285714285714,42.10526315789473,1
10.0,20.0,13.333333333333334,1,40.0,100.0,57.142857142857146,1,10.0,60.0,17.142857142857142,1
0.0,0.0,0.0,0,20.0,100.0,33.333333333333336,1,0.0,0.0,0.0,0
10.0,20.0,13.333333333333334,1,30.0,60.0,40.0,1,20.0,40.0,26.666666666666668,1
20.0,66.66666666666666,30.769230769230766,1,20.0,66.66666666666666,30.769230769230766,1,20.0,66.66666666666666,30.769230769230766,1
10.0,33.33333333333333,15.384615384615383,1,20.0,100.0,33.333333333333336,1,20.0,66.66666666666666,30.769230769230766,1
25.0,66.66666666666666,36.36363636363637,1,37.5,100.0,54.54545454545455,1,25.0,66.66666666666666,36.36363636363637,1
10.0,50.0,16.666666666666668,1,10.0,50.0,16.666666666666668,1,10.0,50.0,16.666666666666668,1
10.0,50.0,16.666666666666668,1,30.0,100.0,46.15384615384615,1,20.0,50.0,28.571428571428573,1
33.33333333333333,50.0,40.0,1,44.44444444444444,50.0,47.05882352941176,1,44.44444444444444,50.0,47.05882352941176,1
0.0,0.0,0.0,0,11.11111111111111,25.0,15.384615384615383,1,0.0,0.0,0.0,0
11.11111111111111,16.666666666666664,13.333333333333332,1,11.11111111111111,16.666666666666664,13.333333333333332,1,11.11111111111111,16.666666666666664,13.333333333333332,1
0.0,0.0,0.0,0,10.0,25.0,14.285714285714286,1,0.0,0.0,0.0,0
0.0,0.0,0.0,0,25.0,40.0,30.76923076923077,1,12.5,20.0,15.384615384615385,1
0.0,0.0,0.0,0,12.5,50.0,20.0,1,12.5,50.0,20.0,1
0.0,0.0,0.0,0,50.0,66.66666666666666,57.14285714285714,1,20.0,22.22222222222222,21.05263157894737,1
0.0,0.0,0.0,0,75.0,50.0,60.0,1,0.0,0.0,0.0,0
10.0,25.0,14.285714285714286,1,50.0,50.0,50.0,1,10.0,25.0,14.285714285714286,1
25.0,33.33333333333333,28.57142857142857,1,50.0,33.33333333333333,40.0,1,50.0,33.33333333333333,40.0,1
11.11111111111111,25.0,15.384615384615383,1,11.11111111111111,75.0,19.354838709677416,1,11.11111111111111,25.0,15.384615384615383,1
0.0,0.0,0.0,0,60.0,75.0,66.66666666666667,1,0.0,0.0,0.0,0
10.0,25.0,14.285714285714286,1,20.0,50.0,28.571428571428573,1,10.0,25.0,14.285714285714286,1
10.0,33.33333333333333,15.384615384615383,1,60.0,100.0,75.0,1,20.0,33.33333333333333,24.999999999999996,1
0.0,0.0,0.0,0,10.0,33.33333333333333,15.384615384615383,1,0.0,0.0,0.0,0
10.0,33.33333333333333,15.384615384615383,1,60.0,100.0,75.0,1,20.0,33.33333333333333,24.999999999999996,1
0.0,0.0,0.0,0,10.0,33.33333333333333,15.384615384615383,1,0.0,0.0,0.0,0
0.0,0.0,0.0,0,33.33333333333333,75.0,46.153846153846146,1,22.22222222222222,50.0,30.769230769230766,1
71.42857142857143,100.0,83.33333333333333,1,100.0,100.0,100.0,1,100.0,100.0,100.0,1
0.0,0.0,0.0,0,40.0,100.0,57.142857142857146,1,0.0,0.0,0.0,0
0.0,0.0,0.0,0,33.33333333333333,33.33333333333333,33.33333333333333,1,0.0,0.0,0.0,0
11.11111111111111,25.0,15.384615384615383,1,11.11111111111111,50.0,18.18181818181818,1,11.11111111111111,25.0,15.384615384615383,1
12.5,50.0,20.0,1,25.0,50.0,33.333333333333336,1,12.5,50.0,20.0,1
30.0,60.0,40.0,1,30.0,60.0,40.0,1,30.0,60.0,40.0,1
0.0,0.0,0.0,0,20.0,25.0,22.22222222222222,1,0.0,0.0,0.0,0
0.0,0.0,0.0,0,22.22222222222222,100.0,36.36363636363636,1,0.0,0.0,0.0,0
0.0,0.0,0.0,0,11.11111111111111,20.0,14.285714285714286,1,0.0,0.0,0.0,0
0.0,0.0,0.0,0,22.22222222222222,50.0,30.769230769230766,1,0.0,0.0,0.0,0
0.0,0.0,0.0,0,20.0,40.0,26.666666666666668,1,0.0,0.0,0.0,0
0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
0.0,0.0,0.0,0,22.22222222222222,100.0,36.36363636363636,1,0.0,0.0,0.0,0
10.0,12.5,11.11111111111111,1,10.0,12.5,11.11111111111111,1,10.0,12.5,11.11111111111111,1
0.0,0.0,0.0,0,40.0,75.0,52.17391304347826,1,0.0,0.0,0.0,0
10.0,20.0,13.333333333333334,1,40.0,60.0,48.0,1,10.0,20.0,13.333333333333334,1
0.0,0.0,0.0,0,10.0,25.0,14.285714285714286,1,0.0,0.0,0.0,0
12.5,16.666666666666664,14.285714285714285,1,25.0,50.0,33.333333333333336,1,12.5,16.666666666666664,14.285714285714285,1
0.0,0.0,0.0,0,30.0,100.0,46.15384615384615,1,20.0,20.0,20.0,1
0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
30.0,50.0,37.5,1,80.0,83.33333333333334,81.6326530612245,1,50.0,83.33333333333334,62.5,1
25.0,22.22222222222222,23.52941176470588,1,37.5,55.55555555555556,44.776119402985074,1,37.5,33.33333333333333,35.29411764705882,1
0.0,0.0,0.0,0,60.0,33.33333333333333,42.857142857142854,1,20.0,33.33333333333333,24.999999999999996,1
0.0,0.0,0.0,0,80.0,62.5,70.17543859649123,1,30.0,12.5,17.647058823529413,1
11.11111111111111,12.5,11.76470588235294,1,55.55555555555556,62.5,58.8235294117647,1,11.11111111111111,12.5,11.76470588235294,1
0.0,0.0,0.0,0,25.0,33.33333333333333,28.57142857142857,1,12.5,16.666666666666664,14.285714285714285,1
0.0,0.0,0.0,0,10.0,25.0,14.285714285714286,1,10.0,25.0,14.285714285714286,1
0.0,0.0,0.0,0,44.44444444444444,40.0,42.10526315789474,1,11.11111111111111,20.0,14.285714285714286,1
0.0,0.0,0.0,0,20.0,50.0,28.571428571428573,1,0.0,0.0,0.0,0
0.0,0.0,0.0,0,10.0,25.0,14.285714285714286,1,10.0,25.0,14.285714285714286,1
14.285714285714285,25.0,18.18181818181818,1,14.285714285714285,25.0,18.18181818181818,1,14.285714285714285,25.0,18.18181818181818,1
66.66666666666666,50.0,57.14285714285714,1,66.66666666666666,50.0,57.14285714285714,1,66.66666666666666,50.0,57.14285714285714,1
66.66666666666666,66.66666666666666,66.66666666666666,1,66.66666666666666,66.66666666666666,66.66666666666666,1,66.66666666666666,66.66666666666666,66.66666666666666,1
0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
0.0,0.0,0.0,0,33.33333333333333,50.0,40.0,1,22.22222222222222,33.33333333333333,26.666666666666664,1
100.0,50.0,66.66666666666667,1,100.0,50.0,66.66666666666667,1,100.0,50.0,66.66666666666667,1
0.0,0.0,0.0,0,33.33333333333333,100.0,50.0,1,0.0,0.0,0.0,0
0.0,0.0,0.0,0,20.0,12.5,15.384615384615385,1,0.0,0.0,0.0,0
10.0,33.33333333333333,15.384615384615383,1,30.0,66.66666666666666,41.37931034482759,1,10.0,33.33333333333333,15.384615384615383,1
0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
0.0,0.0,0.0,0,30.0,50.0,37.5,1,0.0,0.0,0.0,0
0.0,0.0,0.0,0,10.0,33.33333333333333,15.384615384615383,1,10.0,33.33333333333333,15.384615384615383,1
0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
20.0,33.33333333333333,24.999999999999996,1,40.0,33.33333333333333,36.36363636363636,1,40.0,33.33333333333333,36.36363636363636,1
