20.0,2.8169014084507045,4.938271604938272,1,25.28781247138977
0,0,0.0,0,48.34917116165161
10.0,3.3333333333333335,5.0,1,14.39245057106018
0.0,0.0,0.0,0,1.3254096508026123
25.0,33.33333333333333,28.57142857142857,1,1.8180067539215088
0.0,0.0,0.0,0,1.8754034042358398
0,0,0.0,0,45.097569942474365
70.0,1.3592233009708738,2.6666666666666674,1,261.91753005981445
0.0,0.0,0.0,0,2.39935564994812
0.0,0.0,0.0,0,1.8347032070159912
0.0,0.0,0.0,0,1.9849193096160889
0.0,0.0,0.0,0,1.2659318447113037
0.0,0.0,0.0,0,2.0972607135772705
70.0,1.383399209486166,2.7131782945736433,1,268.0254120826721
10.0,25.0,14.285714285714286,1,3.042492389678955
50.0,14.705882352941178,22.72727272727273,1,24.17464780807495
20.0,33.33333333333333,24.999999999999996,1,2.7875967025756836
0.0,0.0,0.0,0,6.404086589813232
20.0,25.0,22.22222222222222,1,4.481487512588501
20.0,5.263157894736842,8.333333333333332,1,15.977726697921753
0.0,0.0,0.0,0,1.0960485935211182
10.0,4.166666666666666,5.882352941176469,1,5.118194103240967
10.0,5.0,6.666666666666667,1,3.658923864364624
10.0,0.7751937984496124,1.4388489208633095,1,30.81909489631653
10.0,1.5384615384615385,2.666666666666667,1,15.944024324417114
0.0,0.0,0.0,0,29.039193630218506
0.0,0.0,0.0,0,7.243218898773193
0,0,0.0,0,0.9071805477142334
100.0,100.0,100.0,1,2.7988219261169434
0,0,0.0,0,0.8937721252441406
10.0,2.272727272727273,3.703703703703704,1,30.491246223449707
10.0,1.36986301369863,2.4096385542168672,1,41.102580070495605
20.0,1.3888888888888888,2.5974025974025974,1,66.43286776542664
0.0,0.0,0.0,0,2.749784231185913
0,0,0.0,0,2.9063682556152344
40.0,7.4074074074074066,12.499999999999998,1,18.79182004928589
0,0,0.0,0,75.9186782836914
0.0,0.0,0.0,0,9.755672931671143
0.0,0.0,0.0,0,11.108805418014526
50.0,3.125,5.882352941176471,1,86.70358443260193
20.0,6.896551724137931,10.256410256410255,1,16.814845323562622
0.0,0.0,0.0,0,0.9635641574859619
0,0,0.0,0,26.255728721618652
0.0,0.0,0.0,0,53.02202796936035
30.0,2.586206896551724,4.761904761904763,1,65.18799901008606
0.0,0.0,0.0,0,42.19743609428406
0.0,0.0,0.0,0,28.974708557128906
0.0,0.0,0.0,0,33.21598196029663
