0,0,0.0,0,29.581737518310547
0.0,0.0,0.0,0,7.077725648880005
0.0,0.0,0.0,0,4.28107213973999
0.0,0.0,0.0,0,4.029000997543335
0.0,0.0,0.0,0,6.916277885437012
0.0,0.0,0.0,0,27.03048038482666
20.0,3.8461538461538463,6.451612903225806,1,43.78155040740967
0.0,0.0,0.0,0,0.828925609588623
0.0,0.0,0.0,0,1.2136666774749756
0.0,0.0,0.0,0,38.01414895057678
0.0,0.0,0.0,0,7.957635402679443
0,0,0.0,0,3.4268200397491455
0.0,0.0,0.0,0,11.70434856414795
0.0,0.0,0.0,0,2.9079840183258057
0.0,0.0,0.0,0,4.180441617965698
0.0,0.0,0.0,0,5.992589473724365
0.0,0.0,0.0,0,8.279897928237915
0.0,0.0,0.0,0,32.61906313896179
50.0,4.3478260869565215,7.999999999999999,1,17.72436261177063
50.0,2.380952380952381,4.545454545454546,1,47.29675102233887
0.0,0.0,0.0,0,11.391388416290283
0.0,0.0,0.0,0,52.94987726211548
0.0,0.0,0.0,0,14.687276363372803
0.0,0.0,0.0,0,3.786379337310791
0.0,0.0,0.0,0,2.242849588394165
0.0,0.0,0.0,0,3.02716326713562
0.0,0.0,0.0,0,26.604071378707886
0.0,0.0,0.0,0,3.6591086387634277
0.0,0.0,0.0,0,80.79136514663696
0.0,0.0,0.0,0,1.5383150577545166
0.0,0.0,0.0,0,7.1221091747283936
0.0,0.0,0.0,0,0.3915438652038574
0.0,0.0,0.0,0,17.742024183273315
33.33333333333333,3.8461538461538463,6.8965517241379315,1,26.171911001205444
0.0,0.0,0.0,0,13.374912023544312
0.0,0.0,0.0,0,1.8903465270996094
0.0,0.0,0.0,0,11.39596176147461
0.0,0.0,0.0,0,9.618130683898926
0.0,0.0,0.0,0,6.588633060455322
0,0,0.0,0,420.2333483695984
0.0,0.0,0.0,0,2.4850258827209473
0.0,0.0,0.0,0,6.755951404571533
66.66666666666666,6.896551724137931,12.499999999999998,1,38.3509566783905
0.0,0.0,0.0,0,1.9952960014343262
40.0,50.0,44.44444444444444,1,3.126234292984009
