category,project,path,number,version,filename
specs,Expression Language 3.0 API,/artifact/javax.el/javax.el-api,1319,3.0.0,jars/javax.el__javax.el-api___3.0.0.jar
specs,Content Repository For JavaTM Technology API,/artifact/javax.jcr/jcr,1213,2.0,jars/javax.jcr__jcr___2.0.jar
specs,Java Transaction API,/artifact/javax.transaction/jta,1139,1.1,jars/javax.transaction__jta___1.1.jar
specs,Java Portlet API V3.0,/artifact/javax.portlet/portlet-api,1051,3.0.1,jars/javax.portlet__portlet-api___3.0.1.jar
specs,Javax Persistence API,/artifact/javax.persistence/javax.persistence-api,1015,2.2,jars/javax.persistence__javax.persistence-api___2.2.jar
specs,Persistence API,/artifact/javax.persistence/persistence-api,979,1.0.2,jars/javax.persistence__persistence-api___1.0.2.jar
specs,JSR 250 Common Annotations For The JavaTM Platform,/artifact/javax.annotation/jsr250-api,930,1.0,jars/javax.annotation__jsr250-api___1.0.jar
specs,JSP API,/artifact/javax.servlet/jsp-api,846,2.0,jars/javax.servlet__jsp-api___2.0.jar
specs,JavaServer Pages(TM) API,/artifact/javax.servlet.jsp/javax.servlet.jsp-api,814,2.3.3,jars/javax.servlet.jsp__javax.servlet.jsp-api___2.3.3.jar
specs,JAX WS API,/artifact/javax.xml.ws/jaxws-api,798,2.3.1,jars/javax.xml.ws__jaxws-api___2.3.1.jar
specs,Expression Language API (2.1 Maintenance Release),/artifact/javax.el/el-api,786,2.2,jars/javax.el__el-api___2.2.jar
specs,JMS 1.1,/artifact/org.apache.geronimo.specs/geronimo-jms_1.1_spec,668,1.1.1,jars/org.apache.geronimo.specs__geronimo-jms_1.1_spec___1.1.1.jar
specs,JTA 1.1,/artifact/org.apache.geronimo.specs/geronimo-jta_1.1_spec,623,1.1.1,jars/org.apache.geronimo.specs__geronimo-jta_1.1_spec___1.1.1.jar
specs,Specs2 ScalaCheck,/artifact/org.specs2/specs2-scalacheck,615,4.10.6,jars/org.specs2__specs2-scalacheck___4.10.6.jar
specs,Specs2 JUnit,/artifact/org.specs2/specs2-junit,550,4.10.6,jars/org.specs2__specs2-junit___4.10.6.jar
specs,Servlet 3.0,/artifact/org.apache.geronimo.specs/geronimo-servlet_3.0_spec,538,1.0,jars/org.apache.geronimo.specs__geronimo-servlet_3.0_spec___1.0.jar
specs,Javax XML SOAP API,/artifact/javax.xml.soap/javax.xml.soap-api,511,1.4.0,jars/javax.xml.soap__javax.xml.soap-api___1.4.0.jar
specs,JSR 374 (JSON Processing) API,/artifact/javax.json/javax.json-api,511,1.1.4,jars/javax.json__javax.json-api___1.1.4.jar
specs,JavaEE Web API,/artifact/javax/javaee-web-api,496,8.0.1,jars/javax__javaee-web-api___8.0.1.jar
specs,Oracle's Implementation of The JSF 2.1 Specification API.,/artifact/javax.faces/jsf-api,496,2.1,jars/javax.faces__jsf-api___2.1.jar
specs,WebSocket Server API,/artifact/javax.websocket/javax.websocket-api,448,1.1,jars/javax.websocket__javax.websocket-api___1.1.jar
specs,Apache Geronimo JSR 330 Spec 1.0,/artifact/org.apache.geronimo.specs/geronimo-atinject_1.0_spec,398,1.2,jars/org.apache.geronimo.specs__geronimo-atinject_1.0_spec___1.2.jar
specs,JSR107 API and SPI,/artifact/javax.cache/cache-api,397,1.1.1,jars/javax.cache__cache-api___1.1.1.jar
specs,Javax Transaction API,/artifact/javax.transaction/javax.transaction-api,392,1.3,jars/javax.transaction__javax.transaction-api___1.3.jar
specs,Streaming API For XML,/artifact/javax.xml.stream/stax-api,389,1.0-2,jars/javax.xml.stream__stax-api___1.0-2.jar
specs,JavaMail API JAR,/artifact/javax.mail/javax.mail-api,367,1.6.2,jars/javax.mail__javax.mail-api___1.6.2.jar
specs,Specs2 Mock,/artifact/org.specs2/specs2-mock,364,4.10.6,jars/org.specs2__specs2-mock___4.10.6.jar
specs,EJB API,/artifact/javax.ejb/ejb-api,347,3.0,jars/javax.ejb__ejb-api___3.0.jar
specs,Servlet 2.5,/artifact/org.apache.geronimo.specs/geronimo-servlet_2.5_spec,344,1.2,jars/org.apache.geronimo.specs__geronimo-servlet_2.5_spec___1.2.jar
specs,Specs,/artifact/org.scala-tools.testing/specs,336,1.6.9,jars/org.scala-tools.testing__specs___1.6.9.jar
specs,Specs2 Matcher Extra,/artifact/org.specs2/specs2-matcher-extra,325,4.10.6,jars/org.specs2__specs2-matcher-extra___4.10.6.jar
specs,JavaBeans Activation Framework API JAR,/artifact/javax.activation/javax.activation-api,309,1.2.0,jars/javax.activation__javax.activation-api___1.2.0.jar
specs,Apache Geronimo JSR 317 JPA 2.0 Spec API,/artifact/org.apache.geronimo.specs/geronimo-jpa_2.0_spec,303,1.1,jars/org.apache.geronimo.specs__geronimo-jpa_2.0_spec___1.1.jar
specs,Javax Interceptor API,/artifact/javax.interceptor/javax.interceptor-api,300,3.1,jars/javax.interceptor__javax.interceptor-api___3.1.jar
specs,Java Message Service,/artifact/javax.jms/jms,268,1.1,jars/javax.jms__jms___1.1.jar
specs,JMS API,/artifact/javax.jms/javax.jms-api,240,2.0.1,jars/javax.jms__javax.jms-api___2.0.1.jar
specs,Streaming API For XML (STAX API 1.0),/artifact/org.apache.geronimo.specs/geronimo-stax-api_1.0_spec,210,1.0.1,jars/org.apache.geronimo.specs__geronimo-stax-api_1.0_spec___1.0.1.jar
specs,SpringSource Javax Servlet,/artifact/javax.servlet/com.springsource.javax.servlet,206,2.5.0,jars/javax.servlet__com.springsource.javax.servlet___2.5.0.jar
specs,Web Services Metadata 2.0,/artifact/org.apache.geronimo.specs/geronimo-ws-metadata_2.0_spec,205,1.1.3,jars/org.apache.geronimo.specs__geronimo-ws-metadata_2.0_spec___1.1.3.jar
specs,Activation 1.1,/artifact/org.apache.geronimo.specs/geronimo-activation_1.1_spec,200,1.1,jars/org.apache.geronimo.specs__geronimo-activation_1.1_spec___1.1.jar
specs,Annotation 1.0,/artifact/org.apache.geronimo.specs/geronimo-annotation_1.0_spec,190,1.1.1,jars/org.apache.geronimo.specs__geronimo-annotation_1.0_spec___1.1.1.jar
specs,J2EE Connector 1.5,/artifact/org.apache.geronimo.specs/geronimo-j2ee-connector_1.5_spec,185,2.0.0,jars/org.apache.geronimo.specs__geronimo-j2ee-connector_1.5_spec___2.0.0.jar
specs,Apache Geronimo JMS Spec 2.0,/artifact/org.apache.geronimo.specs/geronimo-jms_2.0_spec,179,error,error
specs,JTA 1.0.1B,/artifact/org.apache.geronimo.specs/geronimo-jta_1.0.1B_spec,173,1.1.1,jars/org.apache.geronimo.specs__geronimo-jta_1.0.1B_spec___1.1.1.jar
specs,JSR 181 Maintenance Release 1,/artifact/javax.jws/jsr181-api,169,1.0-MR1,jars/javax.jws__jsr181-api___1.0-MR1.jar
specs,JDO2 API,/artifact/javax.jdo/jdo2-api,163,2.3-20090302111651,jars/javax.jdo__jdo2-api___2.3-20090302111651.jar
specs,Java Architecture For XML Binding,/artifact/javax.xml/jaxrpc-api,163,1.1.3,jars/javax.xml__jaxrpc-api___1.1.3.jar
specs,Java EE Connector Architecture API Specification,/artifact/javax.resource/connector-api,160,1.5,jars/javax.resource__connector-api___1.5.jar
specs,Play Specs2,/artifact/com.typesafe.play/play-specs2,158,2.8.7,jars/com.typesafe.play__play-specs2___2.8.7.jar
specs,J2EE,/artifact/org.apache.geronimo.specs/geronimo-j2ee_1.4_spec,148,1.1,jars/org.apache.geronimo.specs__geronimo-j2ee_1.4_spec___1.1.jar
specs,Java EE JMS API,/artifact/javax.jms/jms-api,141,1.1-rev-1,jars/javax.jms__jms-api___1.1-rev-1.jar
specs,Apache Geronimo JCDI Spec 1.0,/artifact/org.apache.geronimo.specs/geronimo-jcdi_1.0_spec,141,1.1,jars/org.apache.geronimo.specs__geronimo-jcdi_1.0_spec___1.1.jar
specs,Oracle's Implementation of The JSF 1.2 Specification API.,/artifact/javax.faces/jsf-impl,140,1.2-20,jars/javax.faces__jsf-impl___1.2-20.jar
specs,SAAJ API,/artifact/javax.xml.soap/saaj-api,136,1.3.5,jars/javax.xml.soap__saaj-api___1.3.5.jar
specs,JAIN SLEE,/artifact/javax.slee/jain-slee,133,1.0,jars/javax.slee__jain-slee___1.0.jar
specs,Apache Geronimo JavaMail Spec 1.4,/artifact/org.apache.geronimo.specs/geronimo-javamail_1.4_spec,131,1.7.1,jars/org.apache.geronimo.specs__geronimo-javamail_1.4_spec___1.7.1.jar
specs,Vecmath,/artifact/javax.vecmath/vecmath,130,1.5.2,jars/javax.vecmath__vecmath___1.5.2.jar
specs,Java Advanced Imaging,/artifact/javax.media/jai_core,127,1.1.3,jars/javax.media__jai_core___1.1.3.jar
specs,EJB 3.0,/artifact/org.apache.geronimo.specs/geronimo-ejb_3.0_spec,126,1.0.1,jars/org.apache.geronimo.specs__geronimo-ejb_3.0_spec___1.0.1.jar
specs,Annotation 1.1,/artifact/org.apache.geronimo.specs/geronimo-annotation_1.1_spec,115,1.0.1,jars/org.apache.geronimo.specs__geronimo-annotation_1.1_spec___1.0.1.jar
specs,JDO API,/artifact/javax.jdo/jdo-api,113,3.1,jars/javax.jdo__jdo-api___3.1.jar
specs,JAIN Sip RI,/artifact/javax.sip/jain-sip-ri,109,1.3.0-91,jars/javax.sip__jain-sip-ri___1.3.0-91.jar
specs,Core Specs Alpha,/artifact/org.clojure/core.specs.alpha,109,0.2.56,jars/org.clojure__core.specs.alpha___0.2.56.jar
specs,Oracle's Implementation of The JSF 2.3 Specification API.,/artifact/javax.faces/javax.faces-api,107,2.3,jars/javax.faces__javax.faces-api___2.3.jar
specs,Servlet 2.4,/artifact/org.apache.geronimo.specs/geronimo-servlet_2.4_spec,106,1.1.1,jars/org.apache.geronimo.specs__geronimo-servlet_2.4_spec___1.1.1.jar
specs,Javax JSON Bind API,/artifact/javax.json.bind/javax.json.bind-api,104,1.0,jars/javax.json.bind__javax.json.bind-api___1.0.jar
specs,Apache Geronimo Expression Language Spec 2.2,/artifact/org.apache.geronimo.specs/geronimo-el_2.2_spec,101,1.1,jars/org.apache.geronimo.specs__geronimo-el_2.2_spec___1.1.jar
specs,JavaServer Pages(TM) Standard Tag Library,/artifact/javax.servlet.jsp.jstl/jstl-api,99,1.2,jars/javax.servlet.jsp.jstl__jstl-api___1.2.jar
specs,EJB,/artifact/javax.ejb/ejb,93,2.1,jars/javax.ejb__ejb___2.1.jar
specs,J2EE Management 1.1,/artifact/org.apache.geronimo.specs/geronimo-j2ee-management_1.1_spec,93,1.0.1,jars/org.apache.geronimo.specs__geronimo-j2ee-management_1.1_spec___1.0.1.jar
specs,JAI Codec,/artifact/javax.media/jai_codec,93,1.1.3,jars/javax.media__jai_codec___1.1.3.jar
specs,SpringSource Javax Transaction,/artifact/javax.transaction/com.springsource.javax.transaction,90,1.1.0,jars/javax.transaction__com.springsource.javax.transaction___1.1.0.jar
specs,JPA 1.0,/artifact/org.apache.geronimo.specs/geronimo-jpa_3.0_spec,86,1.1.1,jars/org.apache.geronimo.specs__geronimo-jpa_3.0_spec___1.1.1.jar
specs,Interceptor 1.1,/artifact/org.apache.geronimo.specs/geronimo-interceptor_1.1_spec,85,1.0,jars/org.apache.geronimo.specs__geronimo-interceptor_1.1_spec___1.0.jar
specs,Apache Geronimo JCDI Spec 2.0,/artifact/org.apache.geronimo.specs/geronimo-jcdi_2.0_spec,83,1.3,jars/org.apache.geronimo.specs__geronimo-jcdi_2.0_spec___1.3.jar
specs,Transaction API,/artifact/javax.transaction/transaction-api,80,1.1,jars/javax.transaction__transaction-api___1.1.jar
specs,Javax EJB API,/artifact/javax.ejb/javax.ejb-api,78,3.2.2,jars/javax.ejb__javax.ejb-api___3.2.2.jar
specs,JavaServer Pages(TM) Standard Tag Library API,/artifact/javax.servlet.jsp.jstl/javax.servlet.jsp.jstl-api,78,1.2.2,jars/javax.servlet.jsp.jstl__javax.servlet.jsp.jstl-api___1.2.2.jar
specs,SpringSource Javax Persistence,/artifact/javax.persistence/com.springsource.javax.persistence,77,2.0.0,jars/javax.persistence__com.springsource.javax.persistence___2.0.0.jar
specs,Apache Geronimo JSR 303 Bean Validation Spec API,/artifact/org.apache.geronimo.specs/geronimo-validation_1.0_spec,77,1.1,jars/org.apache.geronimo.specs__geronimo-validation_1.0_spec___1.1.jar
specs,Apache Geronimo JSon Spec 1.0,/artifact/org.apache.geronimo.specs/geronimo-json_1.0_spec,77,error,error
specs,EJB 2.1,/artifact/org.apache.geronimo.specs/geronimo-ejb_2.1_spec,77,1.1,jars/org.apache.geronimo.specs__geronimo-ejb_2.1_spec___1.1.jar
specs,JAIN Sip API,/artifact/javax.sip/jain-sip-api,76,1.2.1.4,jars/javax.sip__jain-sip-api___1.2.1.4.jar
specs,JSP 2.1,/artifact/org.apache.geronimo.specs/geronimo-jsp_2.1_spec,74,1.0.1,jars/org.apache.geronimo.specs__geronimo-jsp_2.1_spec___1.0.1.jar
specs,Apache Geronimo EJB Spec 3.1,/artifact/org.apache.geronimo.specs/geronimo-ejb_3.1_spec,73,1.0.2,jars/org.apache.geronimo.specs__geronimo-ejb_3.1_spec___1.0.2.jar
specs,Geronimo JMS 1 1 Spec,/artifact/org.apache.geronimo.specs.wso2/geronimo-jms_1.1_spec,73,1.1.0.wso2v2,jars/org.apache.geronimo.specs.wso2__geronimo-jms_1.1_spec___1.1.0.wso2v2.jar
specs,Apache Geronimo Interceptor Spec 1.2,/artifact/org.apache.geronimo.specs/geronimo-interceptor_1.2_spec,73,1.2,jars/org.apache.geronimo.specs__geronimo-interceptor_1.2_spec___1.2.jar
specs,Discipline Specs2,/artifact/org.typelevel/discipline-specs2,72,1.1.4,jars/org.typelevel__discipline-specs2___1.1.4.jar
specs,JavaHelp API,/artifact/javax.help/javahelp,71,2.0.05,jars/javax.help__javahelp___2.0.05.jar
specs,Apache Geronimo Annotation Spec 1.3,/artifact/org.apache.geronimo.specs/geronimo-annotation_1.3_spec,71,1.3,jars/org.apache.geronimo.specs__geronimo-annotation_1.3_spec___1.3.jar
specs,JAI ImageIO,/artifact/javax.media/jai_imageio,71,1.1.1,jars/javax.media__jai_imageio___1.1.1.jar
specs,Scalaz Specs2,/artifact/org.typelevel/scalaz-specs2,67,0.5.2,jars/org.typelevel__scalaz-specs2___0.5.2.jar
specs,Units of Measurement API,/artifact/javax.measure/unit-api,67,2.1.2,jars/javax.measure__unit-api___2.1.2.jar
specs,Apache Geronimo JSON Spec 1.1,/artifact/org.apache.geronimo.specs/geronimo-json_1.1_spec,66,1.5,jars/org.apache.geronimo.specs__geronimo-json_1.1_spec___1.5.jar
specs,Apache Geronimo JAX WS Spec 2.2,/artifact/org.apache.geronimo.specs/geronimo-jaxws_2.2_spec,64,1.2,jars/org.apache.geronimo.specs__geronimo-jaxws_2.2_spec___1.2.jar
specs,Specs2 Cats,/artifact/org.specs2/specs2-cats,61,4.10.6,jars/org.specs2__specs2-cats___4.10.6.jar
specs,J2EE Management 1.0,/artifact/org.apache.geronimo.specs/geronimo-j2ee-management_1.0_spec,59,1.1,jars/org.apache.geronimo.specs__geronimo-j2ee-management_1.0_spec___1.1.jar
specs,JmDNS,/artifact/javax.jmdns/jmdns,57,3.4.1,jars/javax.jmdns__jmdns___3.4.1.jar
specs,JAXB Impl,/artifact/javax.xml/jaxb-impl,57,2.1,jars/javax.xml__jaxb-impl___2.1.jar
specs,Apache ServiceMix :: Specs :: JAXB API 2.1,/artifact/org.apache.servicemix.specs/org.apache.servicemix.specs.jaxb-api-2.1,56,2.9.0,jars/org.apache.servicemix.specs__org.apache.servicemix.specs.jaxb-api-2.1___2.9.0.jar
specs,JAXRPC 1.1,/artifact/org.apache.geronimo.specs/geronimo-jaxrpc_1.1_spec,56,2.1,jars/org.apache.geronimo.specs__geronimo-jaxrpc_1.1_spec___2.1.jar
specs,Apache Geronimo JCDI Spec 1.1,/artifact/org.apache.geronimo.specs/geronimo-jcdi_1.1_spec,55,1.1,jars/org.apache.geronimo.specs__geronimo-jcdi_1.1_spec___1.1.jar
specs,JAXB API,/artifact/javax.xml/jaxb-api,55,2.1,jars/javax.xml__jaxb-api___2.1.jar
specs,Apache Geronimo JAX WS 2.1 API,/artifact/org.apache.geronimo.specs/geronimo-jaxws_2.1_spec,54,1.0,jars/org.apache.geronimo.specs__geronimo-jaxws_2.1_spec___1.0.jar
specs,Jsr173 API,/artifact/javax.xml.bind/jsr173_api,53,1.0,jars/javax.xml.bind__jsr173_api___1.0.jar
specs,Apache ServiceMix :: Specs :: JBI API 1.0,/artifact/org.apache.servicemix.specs/org.apache.servicemix.specs.jbi-api-1.0,52,2.9.0,jars/org.apache.servicemix.specs__org.apache.servicemix.specs.jbi-api-1.0___2.9.0.jar
specs,SpringSource Javax JMS,/artifact/javax.jms/com.springsource.javax.jms,50,1.1.0,jars/javax.jms__com.springsource.javax.jms___1.1.0.jar
specs,SpringSource Javax Validation,/artifact/javax.validation/com.springsource.javax.validation,50,error,error
specs,Cats Effect Testing Specs2,/artifact/com.codecommit/cats-effect-testing-specs2,49,1.0-25-c4685f2,jars/com.codecommit__cats-effect-testing-specs2___1.0-25-c4685f2.jar
specs,Javax Enterprise Concurrent API,/artifact/javax.enterprise.concurrent/javax.enterprise.concurrent-api,48,1.1,jars/javax.enterprise.concurrent__javax.enterprise.concurrent-api___1.1.jar
specs,Apache ServiceMix :: Specs :: JAXB API 2.2,/artifact/org.apache.servicemix.specs/org.apache.servicemix.specs.jaxb-api-2.2,48,2.9.0,jars/org.apache.servicemix.specs__org.apache.servicemix.specs.jaxb-api-2.2___2.9.0.jar
specs,CC/PP API,/artifact/javax.ccpp/ccpp,46,1.0,jars/javax.ccpp__ccpp___1.0.jar
specs,Java Authorization Contract For Containers,/artifact/javax.security/jacc,46,1.0,jars/javax.security__jacc___1.0.jar
specs,J2EE Connector 1.6,/artifact/org.apache.geronimo.specs/geronimo-j2ee-connector_1.6_spec,45,1.0,jars/org.apache.geronimo.specs__geronimo-j2ee-connector_1.6_spec___1.0.jar
specs,SpringSource Javax Mail,/artifact/javax.mail/com.springsource.javax.mail,45,1.4.5,jars/javax.mail__com.springsource.javax.mail___1.4.5.jar
specs,SAAJ 1.3,/artifact/org.apache.geronimo.specs/geronimo-saaj_1.3_spec,45,1.1,jars/org.apache.geronimo.specs__geronimo-saaj_1.3_spec___1.1.jar
specs,Apache ServiceMix :: Specs :: SAAJ API 1.3,/artifact/org.apache.servicemix.specs/org.apache.servicemix.specs.saaj-api-1.3,44,2.9.0,jars/org.apache.servicemix.specs__org.apache.servicemix.specs.saaj-api-1.3___2.9.0.jar
specs,Apache ServiceMix :: Specs :: Stax API 1.0,/artifact/org.apache.servicemix.specs/org.apache.servicemix.specs.stax-api-1.0,44,2.9.0,jars/org.apache.servicemix.specs__org.apache.servicemix.specs.stax-api-1.0___2.9.0.jar
specs,JSR 352 API,/artifact/javax.batch/javax.batch-api,43,1.0.1,jars/javax.batch__javax.batch-api___1.0.1.jar
specs,Apache ServiceMix :: Specs :: Activation API 1.4,/artifact/org.apache.servicemix.specs/org.apache.servicemix.specs.activation-api-1.1,43,2.9.0,jars/org.apache.servicemix.specs__org.apache.servicemix.specs.activation-api-1.1___2.9.0.jar
specs,Java API For XML Processing,/artifact/javax.xml.parsers/jaxp-api,43,1.4.5,jars/javax.xml.parsers__jaxp-api___1.4.5.jar
specs,Specs2 Matcher,/artifact/org.specs2/specs2-matcher,43,4.10.6,jars/org.specs2__specs2-matcher___4.10.6.jar
specs,J2EE Deployment 1.1,/artifact/org.apache.geronimo.specs/geronimo-j2ee-deployment_1.1_spec,42,1.1,jars/org.apache.geronimo.specs__geronimo-j2ee-deployment_1.1_spec___1.1.jar
specs,SpringSource Javax Activation,/artifact/javax.activation/com.springsource.javax.activation,40,1.1.1,jars/javax.activation__com.springsource.javax.activation___1.1.1.jar
specs,Activation,/artifact/javax.xml.bind/activation,40,1.0.2,jars/javax.xml.bind__activation___1.0.2.jar
specs,Apache Geronimo Annotation Spec 1.2,/artifact/org.apache.geronimo.specs/geronimo-annotation_1.2_spec,40,1.0,jars/org.apache.geronimo.specs__geronimo-annotation_1.2_spec___1.0.jar
specs,JAI Core,/artifact/javax.media/jai-core,40,1.1.3,jars/javax.media__jai-core___1.1.3.jar
specs,Javax Resource API,/artifact/javax.resource/javax.resource-api,40,1.7.1,jars/javax.resource__javax.resource-api___1.7.1.jar
specs,SpringSource Javax XML Stream,/artifact/javax.xml.stream/com.springsource.javax.xml.stream,39,1.0.1,jars/javax.xml.stream__com.springsource.javax.xml.stream___1.0.1.jar
specs,Cache Tests,/artifact/javax.cache/cache-tests,39,1.1.1,jars/javax.cache__cache-tests___1.1.1.jar
specs,Apache Geronimo JSP Spec 2.2,/artifact/org.apache.geronimo.specs/geronimo-jsp_2.2_spec,38,1.2,jars/org.apache.geronimo.specs__geronimo-jsp_2.2_spec___1.2.jar
specs,Apache Geronimo JAX RS 1.1 API,/artifact/org.apache.geronimo.specs/geronimo-jaxrs_1.1_spec,37,1.0,jars/org.apache.geronimo.specs__geronimo-jaxrs_1.1_spec___1.0.jar
specs,J2EE JACC,/artifact/org.apache.geronimo.specs/geronimo-j2ee-jacc_1.0_spec,37,1.1.1,jars/org.apache.geronimo.specs__geronimo-j2ee-jacc_1.0_spec___1.1.1.jar
specs,Javax JWS API,/artifact/javax.jws/javax.jws-api,37,1.1,jars/javax.jws__javax.jws-api___1.1.jar
assets,Polymer,/artifact/org.webjars.bowergithub.polymer/polymer,1059,2.8.0,jars/org.webjars.bowergithub.polymer__polymer___2.8.0.jar
assets,JQuery,/artifact/org.webjars.bower/jquery,713,3.5.1,jars/org.webjars.bower__jquery___3.5.1.jar
assets,Angular,/artifact/org.webjars.bower/angular,711,1.8.0,jars/org.webjars.bower__angular___1.8.0.jar
assets,Lodash,/artifact/org.webjars.npm/lodash,443,4.17.20,jars/org.webjars.npm__lodash___4.17.20.jar
assets,JQuery,/artifact/org.webjars/jquery,416,3.5.1,jars/org.webjars__jquery___3.5.1.jar
assets,JQuery,/artifact/org.webjars.npm/jquery,412,3.5.1,jars/org.webjars.npm__jquery___3.5.1.jar
assets,Bootstrap,/artifact/org.webjars/bootstrap,330,4.6.0,jars/org.webjars__bootstrap___4.6.0.jar
assets,Polymer,/artifact/org.webjars.bower/github-com-polymer-polymer,299,2.5.0,jars/org.webjars.bower__github-com-polymer-polymer___2.5.0.jar
assets,Babel Runtime,/artifact/org.webjars.npm/babel-runtime,249,6.26.0,jars/org.webjars.npm__babel-runtime___6.26.0.jar
assets,JQuery,/artifact/org.webjars.bowergithub.jquery/jquery-dist,236,3.5.1,jars/org.webjars.bowergithub.jquery__jquery-dist___3.5.1.jar
assets,Bootstrap,/artifact/org.webjars.bower/bootstrap,226,4.6.0,jars/org.webjars.bower__bootstrap___4.6.0.jar
assets,Vaadin Element Mixin,/artifact/org.webjars.bowergithub.vaadin/vaadin-element-mixin,222,2.4.2,jars/org.webjars.bowergithub.vaadin__vaadin-element-mixin___2.4.2.jar
assets,Prop Types,/artifact/org.webjars.npm/prop-types,221,15.7.2,jars/org.webjars.npm__prop-types___15.7.2.jar
assets,Debug,/artifact/org.webjars.npm/debug,208,4.3.2,jars/org.webjars.npm__debug___4.3.2.jar
assets,Object Assign,/artifact/org.webjars.npm/object-assign,188,4.1.1,jars/org.webjars.npm__object-assign___4.1.1.jar
assets,AngularJS,/artifact/org.webjars/angularjs,184,1.8.0,jars/org.webjars__angularjs___1.8.0.jar
assets,Chalk,/artifact/org.webjars.npm/chalk,184,4.1.0,jars/org.webjars.npm__chalk___4.1.0.jar
assets,@webcomponents/webcomponentsjs,/artifact/org.webjars.bowergithub.webcomponents/webcomponentsjs,182,2.2.10,jars/org.webjars.bowergithub.webcomponents__webcomponentsjs___2.2.10.jar
assets,Tslib,/artifact/org.webjars.npm/tslib,173,2.0.3,jars/org.webjars.npm__tslib___2.0.3.jar
assets,Iron Flex Layout,/artifact/org.webjars.bowergithub.polymerelements/iron-flex-layout,163,3.0.1,jars/org.webjars.bowergithub.polymerelements__iron-flex-layout___3.0.1.jar
assets,Classnames,/artifact/org.webjars.npm/classnames,162,2.2.6,jars/org.webjars.npm__classnames___2.2.6.jar
assets,Shadycss,/artifact/org.webjars.bowergithub.webcomponents/shadycss,162,1.9.1,jars/org.webjars.bowergithub.webcomponents__shadycss___1.9.1.jar
assets,Vaadin Usage Statistics,/artifact/org.webjars.bowergithub.vaadin/vaadin-usage-statistics,157,2.1.0,jars/org.webjars.bowergithub.vaadin__vaadin-usage-statistics___2.1.0.jar
assets,Vaadin Development Mode Detector,/artifact/org.webjars.bowergithub.vaadin/vaadin-development-mode-detector,155,2.0.4,jars/org.webjars.bowergithub.vaadin__vaadin-development-mode-detector___2.0.4.jar
assets,Mkdirp,/artifact/org.webjars.npm/mkdirp,145,1.0.4,jars/org.webjars.npm__mkdirp___1.0.4.jar
assets,@babel/runtime,/artifact/org.webjars.npm/babel__runtime,143,7.12.13,jars/org.webjars.npm__babel__runtime___7.12.13.jar
assets,Iron Icon,/artifact/org.webjars.bowergithub.polymerelements/iron-icon,139,3.0.1,jars/org.webjars.bowergithub.polymerelements__iron-icon___3.0.1.jar
assets,Swagger UI,/artifact/org.webjars/swagger-ui,139,3.43.0,jars/org.webjars__swagger-ui___3.43.0.jar
assets,Moment,/artifact/org.webjars.npm/moment,135,2.29.1,jars/org.webjars.npm__moment___2.29.1.jar
assets,Polymer,/artifact/org.webjars.bower/github-com-Polymer-polymer,132,2.8.0,jars/org.webjars.bower__github-com-Polymer-polymer___2.8.0.jar
assets,Readable Stream,/artifact/org.webjars.npm/readable-stream,131,3.6.0,jars/org.webjars.npm__readable-stream___3.6.0.jar
assets,SemVer,/artifact/org.webjars.npm/semver,129,7.3.4,jars/org.webjars.npm__semver___7.3.4.jar
assets,Angular,/artifact/org.webjars.npm/angular,125,1.8.2,jars/org.webjars.npm__angular___1.8.2.jar
assets,Bootstrap,/artifact/org.webjars.npm/bootstrap,121,4.6.0,jars/org.webjars.npm__bootstrap___4.6.0.jar
assets,PostCSS,/artifact/org.webjars.npm/postcss,119,8.1.6,jars/org.webjars.npm__postcss___8.1.6.jar
assets,Inherits,/artifact/org.webjars.npm/inherits,117,2.0.4,jars/org.webjars.npm__inherits___2.0.4.jar
assets,Async,/artifact/org.webjars.npm/async,115,3.2.0,jars/org.webjars.npm__async___3.2.0.jar
assets,Glob,/artifact/org.webjars.npm/glob,115,7.1.6,jars/org.webjars.npm__glob___7.1.6.jar
assets,Commander,/artifact/org.webjars.npm/commander,114,7.0.0-2,jars/org.webjars.npm__commander___7.0.0-2.jar
assets,@turf/helpers,/artifact/org.webjars.npm/turf__helpers,110,6.3.0,jars/org.webjars.npm__turf__helpers___6.3.0.jar
assets,React,/artifact/org.webjars.npm/react,110,17.0.1,jars/org.webjars.npm__react___17.0.1.jar
assets,Vaadin Themable Mixin,/artifact/org.webjars.bowergithub.vaadin/vaadin-themable-mixin,109,1.6.2,jars/org.webjars.bowergithub.vaadin__vaadin-themable-mixin___1.6.2.jar
assets,Vaadin Lumo Styles,/artifact/org.webjars.bowergithub.vaadin/vaadin-lumo-styles,109,1.6.1,jars/org.webjars.bowergithub.vaadin__vaadin-lumo-styles___1.6.1.jar
assets,Font Awesome,/artifact/org.webjars/font-awesome,108,5.15.2,jars/org.webjars__font-awesome___5.15.2.jar
assets,Webjars Locator,/artifact/org.webjars/webjars-locator,108,0.40,jars/org.webjars__webjars-locator___0.40.jar
assets,Through2,/artifact/org.webjars.npm/through2,107,3.0.1,jars/org.webjars.npm__through2___3.0.1.jar
assets,Moment,/artifact/org.webjars.bower/moment,103,2.27.0,jars/org.webjars.bower__moment___2.27.0.jar
assets,Core JS,/artifact/org.webjars.npm/core-js,102,3.8.3,jars/org.webjars.npm__core-js___3.8.3.jar
